2025 01 25 06 30 55.08  27.651  10.636  0002.09  08.74  07.85  310.9  009.26  24.125  1018.390  1479.01 
2025 01 25 06 30 55.20  27.755  10.675  0002.10  08.94  07.89  310.9  009.26  24.200  1018.442  1479.24 
2025 01 25 06 30 55.33  27.640  10.614  0002.12  09.13  07.91  310.9  009.26  24.129  1018.396  1478.93 
2025 01 25 06 30 55.45  27.545  10.618  0002.10  09.18  07.93  310.9  009.26  24.036  1018.323  1478.83 
2025 01 25 06 30 55.58  27.482  10.600  0002.04  09.98  07.95  310.9  009.26  23.987  1018.288  1478.71 
2025 01 25 06 30 55.70  27.382  10.587  0001.99  10.30  07.98  310.9  009.26  23.899  1018.222  1478.55 
2025 01 25 06 30 55.83  27.329  10.580  0001.94  10.01  08.00  310.9  009.26  23.853  1018.187  1478.47 
2025 01 25 06 30 55.95  27.294  10.572  0001.90  09.66  08.01  310.9  009.26  23.825  1018.166  1478.41 
2025 01 25 06 30 56.08  27.225  10.568  0001.85  09.51  08.04  310.9  009.26  23.761  1018.117  1478.31 
2025 01 25 06 30 56.20  27.187  10.575  0001.84  09.66  08.06  310.9  009.26  23.720  1018.084  1478.29 
2025 01 25 06 30 56.33  27.164  10.563  0001.82  09.78  08.08  310.9  009.26  23.705  1018.074  1478.23 
2025 01 25 06 30 56.45  27.161  10.569  0001.85  09.68  08.09  310.9  009.26  23.699  1018.069  1478.24 
2025 01 25 06 30 56.58  27.190  10.576  0001.88  09.92  08.09  310.9  009.26  23.722  1018.085  1478.30 
2025 01 25 06 30 56.70  27.372  10.605  0001.96  09.77  08.10  310.9  009.26  23.877  1018.202  1478.59 
2025 01 25 06 30 56.83  27.522  10.620  0002.00  09.38  08.10  310.9  009.26  24.012  1018.304  1478.81 
2025 01 25 06 30 56.95  27.583  10.628  0002.02  09.16  08.10  310.9  009.26  24.065  1018.345  1478.90 
2025 01 25 06 30 57.08  27.632  10.650  0002.03  09.04  08.10  310.9  009.26  24.098  1018.366  1479.02 
2025 01 25 06 30 57.20  27.619  10.641  0002.07  08.92  08.12  310.9  009.26  24.091  1018.363  1478.98 
2025 01 25 06 30 57.33  27.557  10.607  0002.06  08.92  08.12  310.9  009.26  24.054  1018.339  1478.81 
2025 01 25 06 30 57.45  27.535  10.611  0002.02  08.87  08.13  310.9  009.26  24.031  1018.321  1478.80 
