% Tiempo en UTC
% *Espacios sin datos estan marcados con NaN (not a number)
%año  mes dia hora min sec BV(volts) Temp DO Q
%
2025  1 17  9 20  0 2.84 8.683 10.931 1.005
2025  1 17  9 25  0 2.84 8.702 10.934 1.005
2025  1 17  9 30  0 2.84 8.702 10.913 1.004
2025  1 17  9 35  0 2.84 8.702 10.921 1.005
2025  1 17  9 40  0 2.84 8.721 10.923 1.005
2025  1 17  9 45  0 2.84 8.711 10.932 1.006
2025  1 17  9 50  0 2.84 8.730 10.927 1.006
2025  1 17  9 55  0 2.84 8.739 10.902 1.005
2025  1 17 10  0  0 2.84 8.721 10.919 1.005
2025  1 17 10  5  0 2.84 8.730 10.909 1.004
2025  1 17 10 10  0 2.84 8.749 10.901 1.004
2025  1 17 10 15  0 2.84 8.739 10.901 1.004
2025  1 17 10 20  0 2.84 8.758 10.907 1.005
2025  1 17 10 25  0 2.84 8.767 10.891 1.004
2025  1 17 10 30  0 2.84 8.767 10.908 1.005
2025  1 17 10 35  0 2.84 8.786 10.896 1.005
2025  1 17 10 40  0 2.84 8.795 10.894 1.005
2025  1 17 10 45  0 2.84 8.805 10.896 1.005
2025  1 17 10 50  0 2.84 8.823 10.884 1.005
2025  1 17 10 55  0 2.84 8.842 10.884 1.005
2025  1 17 11  0  0 2.84 8.823 10.886 1.004
2025  1 17 11  5  0 2.84 8.842 10.878 1.004
2025  1 17 11 10  0 2.84 8.879 10.869 1.004
2025  1 17 11 15  0 2.84 8.898 10.872 1.005
2025  1 17 11 20  0 2.84 8.907 10.862 1.004
2025  1 17 11 25  0 2.84 8.926 10.860 1.005
2025  1 17 11 30  0 2.84 8.926 10.876 1.005
2025  1 17 11 35  0 2.85 8.973 10.865 1.005
2025  1 17 11 40  0 2.85 8.982 10.849 1.004
2025  1 17 11 45  0 2.85 8.991 10.849 1.005
2025  1 17 11 50  0 2.85 9.019 10.850 1.005
2025  1 17 11 55  0 2.85 9.056 10.828 1.004
2025  1 17 12  0  0 2.85 9.047 10.840 1.005
2025  1 17 12  5  0 2.85 9.093 10.834 1.005
2025  1 17 12 10  0 2.85 9.140 10.812 1.005
2025  1 17 12 15  0 2.85 9.168 10.809 1.005
2025  1 17 12 20  0 2.85 9.158 10.807 1.004
2025  1 17 12 25  0 2.84 9.205 10.793 1.004
2025  1 17 12 30  0 2.84 9.242 10.776 1.004
2025  1 17 12 35  0 2.84 9.270 10.776 1.005
2025  1 17 12 40  0 2.84 9.307 10.769 1.005
2025  1 17 12 45  0 2.84 9.325 10.778 1.005
2025  1 17 12 50  0 2.84 9.362 10.755 1.004
2025  1 17 12 55  0 2.84 9.399 10.749 1.005
2025  1 17 13  0  0 2.84 9.418 10.745 1.005
2025  1 17 13  5  0 2.84 9.427 10.740 1.004
2025  1 17 13 10  0 2.84 9.445 10.750 1.005
2025  1 17 13 15  0 2.84 9.501 10.727 1.005
2025  1 17 13 20  0 2.84 9.538 10.713 1.004
2025  1 17 13 25  0 2.84 9.556 10.711 1.005
2025  1 17 13 30  0 2.84 9.593 10.701 1.005
2025  1 17 13 35  0 2.84 9.630 10.684 1.004
2025  1 17 13 40  0 2.84 9.648 10.689 1.005
2025  1 17 13 45  0 2.84 9.685 10.662 1.004
2025  1 17 13 50  0 2.84 9.704 10.667 1.004
2025  1 17 13 55  0 2.84 9.750 10.657 1.005
2025  1 17 14  0  0 2.84 9.759 10.659 1.005
2025  1 17 14  5  0 2.84 9.796 10.640 1.004
2025  1 17 14 10  0 2.84 9.869 10.630 1.005
2025  1 17 14 15  0 2.84 9.906 10.614 1.004
2025  1 17 14 20  0 2.84 9.942 10.616 1.005
2025  1 17 14 25  0 2.84 10.016 10.593 1.004
2025  1 17 14 30  0 2.84 10.061 10.568 1.004
2025  1 17 14 35  0 2.84 10.116 10.569 1.005
2025  1 17 14 40  0 2.84 10.199 10.545 1.004
2025  1 17 14 45  0 2.84 10.253 10.531 1.004
2025  1 17 14 50  0 2.84 10.326 10.516 1.005
2025  1 17 14 55  0 2.84 10.390 10.499 1.005
2025  1 17 15  0  0 2.84 10.490 10.468 1.005
2025  1 17 15  5  0 2.84 10.581 10.448 1.004
2025  1 17 15 10  0 2.84 10.681 10.413 1.004
2025  1 17 15 15  0 2.84 10.789 10.395 1.004
2025  1 17 15 20  0 2.84 10.898 10.375 1.005
2025  1 17 15 25  0 2.84 10.997 10.347 1.004
2025  1 17 15 30  0 2.84 11.096 10.330 1.005
2025  1 17 15 35  0 2.84 11.187 10.308 1.004
2025  1 17 15 40  0 2.84 11.321 10.263 1.004
2025  1 17 15 45  0 2.84 11.420 10.249 1.004
2025  1 17 15 50  0 2.84 11.537 10.223 1.004
2025  1 17 15 55  0 2.84 11.644 10.197 1.004
2025  1 17 16  0  0 2.84 11.742 10.182 1.004
2025  1 17 16  5  0 2.84 11.859 10.157 1.004
2025  1 17 16 10  0 2.84 11.983 10.123 1.004
2025  1 17 16 15  0 2.84 12.072 10.093 1.004
2025  1 17 16 20  0 2.84 12.206 10.068 1.004
2025  1 17 16 25  0 2.84 12.312 10.044 1.004
2025  1 17 16 30  0 2.84 12.383 10.039 1.004
2025  1 17 16 35  0 2.84 12.498 10.022 1.004
2025  1 17 16 40  0 2.84 12.604 9.988 1.004
2025  1 17 16 45  0 2.84 12.675 9.977 1.004
2025  1 17 16 50  0 2.84 12.763 9.948 1.004
2025  1 17 16 55  0 2.84 12.860 9.930 1.004
2025  1 17 17  0  0 2.84 12.948 9.926 1.004
2025  1 17 17  5  0 2.84 13.027 9.904 1.004
2025  1 17 17 10  0 2.84 13.115 9.886 1.004
2025  1 17 17 15  0 2.84 13.203 9.859 1.003
2025  1 17 17 20  0 2.84 13.290 9.844 1.004
2025  1 17 17 25  0 2.84 13.387 9.822 1.004
2025  1 17 17 30  0 2.83 13.466 9.817 1.004
2025  1 17 17 35  0 2.84 13.544 9.793 1.004
2025  1 17 17 40  0 2.84 13.649 9.767 1.004
2025  1 17 17 45  0 2.84 13.728 9.747 1.004
2025  1 17 17 50  0 2.84 13.789 9.747 1.004
2025  1 17 17 55  0 2.84 13.832 9.751 1.004
2025  1 17 18  0  0 2.84 13.867 9.737 1.003
2025  1 17 18  5  0 2.84 13.885 9.751 1.004
2025  1 17 18 10  0 2.84 13.885 9.755 1.003
2025  1 17 18 15  0 2.84 13.893 9.753 1.003
2025  1 17 18 20  0 2.84 13.902 9.748 1.004
2025  1 17 18 25  0 2.84 13.885 9.762 1.004
2025  1 17 18 30  0 2.84 13.885 9.748 1.003
2025  1 17 18 35  0 2.84 13.902 9.753 1.003
2025  1 17 18 40  0 2.84 13.858 9.783 1.004
2025  1 17 18 45  0 2.84 13.858 9.780 1.004
2025  1 17 18 50  0 2.84 13.824 9.785 1.003
2025  1 17 18 55  0 2.84 13.763 9.821 1.003
2025  1 17 19  0  0 2.84 13.719 9.824 1.003
2025  1 17 19  5  0 2.84 13.675 9.847 1.004
2025  1 17 19 10  0 2.84 13.640 9.861 1.004
2025  1 17 19 15  0 2.84 13.562 9.876 1.005
2025  1 17 19 20  0 2.84 13.536 9.861 1.004
2025  1 17 19 25  0 2.84 13.474 9.878 1.004
2025  1 17 19 30  0 2.83 13.466 9.878 1.004
2025  1 17 19 35  0 2.83 13.404 9.904 1.004
2025  1 17 19 40  0 2.83 13.352 9.903 1.004
2025  1 17 19 45  0 2.83 13.334 9.901 1.004
2025  1 17 19 50  0 2.83 13.326 9.891 1.004
2025  1 17 19 55  0 2.83 13.317 9.899 1.004
2025  1 17 20  0  0 2.83 13.308 9.888 1.003
2025  1 17 20  5  0 2.83 13.317 9.898 1.004
2025  1 17 20 10  0 2.83 13.334 9.896 1.004
2025  1 17 20 15  0 2.83 13.334 9.887 1.004
2025  1 17 20 20  0 2.83 13.343 9.887 1.004
2025  1 17 20 25  0 2.83 13.352 9.886 1.004
2025  1 17 20 30  0 2.83 13.369 9.888 1.004
2025  1 17 20 35  0 2.83 13.387 9.874 1.004
2025  1 17 20 40  0 2.83 13.396 9.875 1.004
2025  1 17 20 45  0 2.83 13.387 9.872 1.004
2025  1 17 20 50  0 2.83 13.404 9.881 1.004
2025  1 17 20 55  0 2.83 13.404 9.876 1.004
2025  1 17 21  0  0 2.83 13.378 9.877 1.004
2025  1 17 21  5  0 2.83 13.378 9.887 1.004
2025  1 17 21 10  0 2.83 13.361 9.895 1.004
2025  1 17 21 15  0 2.84 13.369 9.898 1.005
2025  1 17 21 20  0 2.84 13.334 9.907 1.004
2025  1 17 21 25  0 2.83 13.299 9.907 1.003
2025  1 17 21 30  0 2.83 13.273 9.931 1.004
2025  1 17 21 35  0 2.84 13.247 9.938 1.004
2025  1 17 21 40  0 2.84 13.203 9.939 1.004
2025  1 17 21 45  0 2.84 13.176 9.943 1.004
2025  1 17 21 50  0 2.84 13.124 9.960 1.004
2025  1 17 21 55  0 2.84 13.097 9.971 1.004
2025  1 17 22  0  0 2.84 13.062 9.975 1.004
2025  1 17 22  5  0 2.84 13.018 9.980 1.004
2025  1 17 22 10  0 2.84 12.966 10.004 1.004
2025  1 17 22 15  0 2.84 12.922 10.008 1.004
2025  1 17 22 20  0 2.84 12.878 10.024 1.004
2025  1 17 22 25  0 2.84 12.842 10.034 1.004
2025  1 17 22 30  0 2.84 12.789 10.037 1.004
2025  1 17 22 35  0 2.84 12.754 10.037 1.004
2025  1 17 22 40  0 2.84 12.701 10.066 1.004
2025  1 17 22 45  0 2.84 12.657 10.061 1.004
2025  1 17 22 50  0 2.84 12.595 10.069 1.004
2025  1 17 22 55  0 2.84 12.542 10.103 1.004
2025  1 17 23  0  0 2.84 12.516 10.098 1.004
2025  1 17 23  5  0 2.84 12.454 10.115 1.005
2025  1 17 23 10  0 2.84 12.392 10.126 1.004
2025  1 17 23 15  0 2.84 12.339 10.133 1.004
2025  1 17 23 20  0 2.84 12.277 10.160 1.005
2025  1 17 23 25  0 2.84 12.241 10.163 1.005
2025  1 17 23 30  0 2.84 12.170 10.183 1.005
2025  1 17 23 35  0 2.84 12.117 10.190 1.004
2025  1 17 23 40  0 2.84 12.063 10.200 1.004
2025  1 17 23 45  0 2.84 12.019 10.220 1.005
2025  1 17 23 50  0 2.84 11.957 10.223 1.004
2025  1 17 23 55  0 2.84 11.903 10.226 1.004
2025  1 18  0  0  0 2.84 11.841 10.265 1.005
2025  1 18  0  5  0 2.84 11.805 10.253 1.004
2025  1 18  0 10  0 2.84 11.742 10.278 1.005
2025  1 18  0 15  0 2.84 11.689 10.297 1.005
2025  1 18  0 20  0 2.84 11.635 10.313 1.005
2025  1 18  0 25  0 2.84 11.590 10.301 1.004
2025  1 18  0 30  0 2.84 11.537 10.318 1.004
2025  1 18  0 35  0 2.84 11.483 10.343 1.005
2025  1 18  0 40  0 2.84 11.420 10.348 1.005
2025  1 18  0 45  0 2.84 11.375 10.362 1.005
2025  1 18  0 50  0 2.84 11.303 10.366 1.004
2025  1 18  0 55  0 2.84 11.250 10.387 1.004
2025  1 18  1  0  0 2.84 11.232 10.394 1.005
2025  1 18  1  5  0 2.84 11.169 10.407 1.005
2025  1 18  1 10  0 2.84 11.105 10.431 1.005
2025  1 18  1 15  0 2.84 11.060 10.426 1.004
2025  1 18  1 20  0 2.84 11.060 10.428 1.005
2025  1 18  1 25  0 2.84 10.988 10.449 1.004
2025  1 18  1 30  0 2.84 10.934 10.455 1.004
2025  1 18  1 35  0 2.84 10.898 10.471 1.005
2025  1 18  1 40  0 2.84 10.853 10.482 1.005
2025  1 18  1 45  0 2.84 10.808 10.491 1.005
2025  1 18  1 50  0 2.84 10.762 10.493 1.004
2025  1 18  1 55  0 2.84 10.717 10.514 1.005
2025  1 18  2  0  0 2.84 10.690 10.511 1.005
2025  1 18  2  5  0 2.84 10.644 10.521 1.004
2025  1 18  2 10  0 2.84 10.608 10.544 1.005
2025  1 18  2 15  0 2.84 10.554 10.558 1.005
2025  1 18  2 20  0 2.84 10.526 10.563 1.005
2025  1 18  2 25  0 2.84 10.490 10.563 1.005
2025  1 18  2 30  0 2.84 10.445 10.574 1.005
2025  1 18  2 35  0 2.84 10.390 10.589 1.005
2025  1 18  2 40  0 2.84 10.381 10.585 1.004
2025  1 18  2 45  0 2.84 10.335 10.619 1.005
2025  1 18  2 50  0 2.84 10.317 10.632 1.006
2025  1 18  2 55  0 2.84 10.299 10.613 1.005
2025  1 18  3  0  0 2.84 10.253 10.633 1.005
2025  1 18  3  5  0 2.84 10.226 10.643 1.005
2025  1 18  3 10  0 2.84 10.199 10.645 1.005
2025  1 18  3 15  0 2.84 10.162 10.660 1.005
2025  1 18  3 20  0 2.84 10.153 10.645 1.004
2025  1 18  3 25  0 2.84 10.098 10.681 1.005
2025  1 18  3 30  0 2.84 10.098 10.671 1.005
2025  1 18  3 35  0 2.84 10.061 10.683 1.005
2025  1 18  3 40  0 2.84 9.997 10.716 1.005
2025  1 18  3 45  0 2.84 9.979 10.698 1.004
2025  1 18  3 50  0 2.84 9.952 10.701 1.004
2025  1 18  3 55  0 2.84 9.878 10.726 1.004
2025  1 18  4  0  0 2.84 9.878 10.731 1.005
2025  1 18  4  5  0 2.84 9.860 10.746 1.005
2025  1 18  4 10  0 2.84 9.823 10.749 1.005
2025  1 18  4 15  0 2.84 9.796 10.750 1.005
2025  1 18  4 20  0 2.84 9.786 10.749 1.004
2025  1 18  4 25  0 2.84 9.722 10.765 1.004
2025  1 18  4 30  0 2.84 9.694 10.781 1.005
2025  1 18  4 35  0 2.84 9.676 10.773 1.004
2025  1 18  4 40  0 2.84 9.648 10.797 1.005
2025  1 18  4 45  0 2.84 9.602 10.808 1.005
2025  1 18  4 50  0 2.84 9.602 10.790 1.005
2025  1 18  4 55  0 2.84 9.556 10.813 1.005
2025  1 18  5  0  0 2.84 9.547 10.810 1.005
2025  1 18  5  5  0 2.84 9.501 10.824 1.005
2025  1 18  5 10  0 2.84 9.482 10.836 1.005
2025  1 18  5 15  0 2.84 9.436 10.835 1.005
2025  1 18  5 20  0 2.84 9.418 10.847 1.005
2025  1 18  5 25  0 2.84 9.390 10.835 1.004
2025  1 18  5 30  0 2.84 9.371 10.856 1.005
2025  1 18  5 35  0 2.84 9.344 10.847 1.004
2025  1 18  5 40  0 2.84 9.316 10.879 1.005
2025  1 18  5 45  0 2.84 9.297 10.872 1.005
2025  1 18  5 50  0 2.84 9.288 10.877 1.005
2025  1 18  5 55  0 2.84 9.270 10.878 1.005
2025  1 18  6  0  0 2.84 9.270 10.869 1.005
2025  1 18  6  5  0 2.84 9.260 10.870 1.005
2025  1 18  6 10  0 2.84 9.242 10.886 1.005
2025  1 18  6 15  0 2.84 9.223 10.880 1.005
2025  1 18  6 20  0 2.84 9.223 10.891 1.005
2025  1 18  6 25  0 2.84 9.205 10.891 1.005
2025  1 18  6 30  0 2.84 9.205 10.900 1.006
2025  1 18  6 35  0 2.85 9.168 10.900 1.005
2025  1 18  6 40  0 2.85 9.158 10.906 1.005
2025  1 18  6 45  0 2.85 9.140 10.896 1.004
2025  1 18  6 50  0 2.85 9.131 10.906 1.005
2025  1 18  6 55  0 2.84 9.121 10.905 1.005
2025  1 18  7  0  0 2.85 9.131 10.910 1.005
2025  1 18  7  5  0 2.85 9.112 10.926 1.006
2025  1 18  7 10  0 2.85 9.112 10.924 1.006
2025  1 18  7 15  0 2.85 9.131 10.915 1.005
2025  1 18  7 20  0 2.85 9.103 10.920 1.005
2025  1 18  7 25  0 2.85 9.093 10.916 1.005
2025  1 18  7 30  0 2.85 9.121 10.911 1.005
2025  1 18  7 35  0 2.85 9.112 10.909 1.005
2025  1 18  7 40  0 2.85 9.112 10.912 1.005
2025  1 18  7 45  0 2.85 9.103 10.911 1.005
2025  1 18  7 50  0 2.85 9.093 10.922 1.005
2025  1 18  7 55  0 2.85 9.112 10.927 1.006
2025  1 18  8  0  0 2.85 9.112 10.909 1.005
2025  1 18  8  5  0 2.85 9.131 10.903 1.005
2025  1 18  8 10  0 2.85 9.093 10.921 1.005
2025  1 18  8 15  0 2.85 9.121 10.916 1.006
2025  1 18  8 20  0 2.85 9.103 10.914 1.005
2025  1 18  8 25  0 2.85 9.084 10.937 1.005
2025  1 18  8 30  0 2.85 9.103 10.911 1.005
2025  1 18  8 35  0 2.85 9.112 10.918 1.005
2025  1 18  8 40  0 2.85 9.149 10.895 1.004
2025  1 18  8 45  0 2.85 9.131 10.900 1.005
2025  1 18  8 50  0 2.85 9.140 10.908 1.005
2025  1 18  8 55  0 2.85 9.140 10.909 1.005
2025  1 18  9  0  0 2.85 9.121 10.918 1.005
2025  1 18  9  5  0 2.85 9.140 10.896 1.004
2025  1 18  9 10  0 2.85 9.131 10.924 1.005
2025  1 18  9 15  0 2.85 9.168 10.898 1.005
2025  1 18  9 20  0 2.85 9.158 10.906 1.005
2025  1 18  9 25  0 2.85 9.158 10.910 1.005
2025  1 18  9 30  0 2.84 9.205 10.891 1.005
2025  1 18  9 35  0 2.84 9.186 10.887 1.005
2025  1 18  9 40  0 2.85 9.177 10.891 1.004
2025  1 18  9 45  0 2.84 9.186 10.898 1.005
2025  1 18  9 50  0 2.85 9.196 10.902 1.005
2025  1 18  9 55  0 2.84 9.233 10.877 1.005
2025  1 18 10  0  0 2.85 9.223 10.879 1.004
2025  1 18 10  5  0 2.84 9.242 10.879 1.005
2025  1 18 10 10  0 2.84 9.242 10.887 1.005
2025  1 18 10 15  0 2.84 9.223 10.892 1.005
2025  1 18 10 20  0 2.84 9.242 10.879 1.005
2025  1 18 10 25  0 2.84 9.270 10.869 1.005
2025  1 18 10 30  0 2.84 9.279 10.879 1.006
2025  1 18 10 35  0 2.84 9.260 10.873 1.005
2025  1 18 10 40  0 2.84 9.251 10.888 1.005
2025  1 18 10 45  0 2.84 9.297 10.855 1.004
2025  1 18 10 50  0 2.84 9.334 10.843 1.004
2025  1 18 10 55  0 2.84 9.307 10.862 1.005
2025  1 18 11  0  0 2.84 9.344 10.849 1.005
2025  1 18 11  5  0 2.84 9.344 10.846 1.005
2025  1 18 11 10  0 2.84 9.381 10.852 1.005
2025  1 18 11 15  0 2.84 9.381 10.841 1.005
2025  1 18 11 20  0 2.84 9.381 10.837 1.004
2025  1 18 11 25  0 2.84 9.390 10.839 1.005
2025  1 18 11 30  0 2.84 9.418 10.824 1.004
2025  1 18 11 35  0 2.84 9.436 10.822 1.005
2025  1 18 11 40  0 2.84 9.445 10.826 1.005
2025  1 18 11 45  0 2.84 9.473 10.814 1.005
2025  1 18 11 50  0 2.84 9.482 10.821 1.005
2025  1 18 11 55  0 2.84 9.538 10.801 1.005
2025  1 18 12  0  0 2.84 9.538 10.812 1.005
2025  1 18 12  5  0 2.84 9.593 10.773 1.004
2025  1 18 12 10  0 2.84 9.621 10.779 1.005
2025  1 18 12 15  0 2.84 9.658 10.776 1.005
2025  1 18 12 20  0 2.84 9.713 10.761 1.005
2025  1 18 12 25  0 2.84 9.750 10.737 1.004
2025  1 18 12 30  0 2.84 9.823 10.730 1.005
2025  1 18 12 35  0 2.84 9.869 10.719 1.005
2025  1 18 12 40  0 2.84 9.961 10.686 1.004
2025  1 18 12 45  0 2.84 10.052 10.675 1.005
2025  1 18 12 50  0 2.84 10.144 10.637 1.005
2025  1 18 12 55  0 2.84 10.226 10.609 1.004
2025  1 18 13  0  0 2.84 10.308 10.595 1.004
2025  1 18 13  5  0 2.84 10.390 10.580 1.005
2025  1 18 13 10  0 2.84 10.481 10.554 1.005
2025  1 18 13 15  0 2.84 10.581 10.538 1.005
2025  1 18 13 20  0 2.84 10.681 10.496 1.004
2025  1 18 13 25  0 2.84 10.762 10.482 1.004
2025  1 18 13 30  0 2.84 10.844 10.457 1.004
2025  1 18 13 35  0 2.84 10.952 10.440 1.004
2025  1 18 13 40  0 2.84 11.033 10.424 1.005
2025  1 18 13 45  0 2.84 11.142 10.386 1.004
2025  1 18 13 50  0 2.84 11.241 10.365 1.004
2025  1 18 13 55  0 2.84 11.339 10.334 1.004
2025  1 18 14  0  0 2.84 11.429 10.327 1.004
2025  1 18 14  5  0 2.84 11.546 10.283 1.004
2025  1 18 14 10  0 2.84 11.644 10.268 1.004
2025  1 18 14 15  0 2.84 11.734 10.259 1.004
2025  1 18 14 20  0 2.84 11.841 10.226 1.004
2025  1 18 14 25  0 2.84 11.974 10.189 1.004
2025  1 18 14 30  0 2.84 12.072 10.178 1.004
2025  1 18 14 35  0 2.84 12.214 10.132 1.004
2025  1 18 14 40  0 2.84 12.356 10.100 1.004
2025  1 18 14 45  0 2.84 12.480 10.083 1.004
2025  1 18 14 50  0 2.84 12.613 10.042 1.004
2025  1 18 14 55  0 2.84 12.754 10.021 1.004
2025  1 18 15  0  0 2.84 12.904 9.971 1.004
2025  1 18 15  5  0 2.84 13.036 9.949 1.004
2025  1 18 15 10  0 2.84 13.194 9.921 1.004
2025  1 18 15 15  0 2.83 13.334 9.890 1.004
2025  1 18 15 20  0 2.84 13.466 9.859 1.004
2025  1 18 15 25  0 2.84 13.632 9.814 1.003
2025  1 18 15 30  0 2.84 13.763 9.791 1.003
2025  1 18 15 35  0 2.84 13.911 9.771 1.004
2025  1 18 15 40  0 2.84 14.032 9.751 1.004
2025  1 18 15 45  0 2.84 14.154 9.718 1.004
2025  1 18 15 50  0 2.83 14.284 9.692 1.003
2025  1 18 15 55  0 2.83 14.414 9.660 1.003
2025  1 18 16  0  0 2.83 14.544 9.642 1.004
2025  1 18 16  5  0 2.84 14.639 9.644 1.005
2025  1 18 16 10  0 2.84 14.726 9.621 1.004
2025  1 18 16 15  0 2.84 14.855 9.581 1.003
2025  1 18 16 20  0 2.84 14.915 9.563 1.003
2025  1 18 16 25  0 2.84 14.976 9.562 1.003
2025  1 18 16 30  0 2.84 15.062 9.540 1.003
2025  1 18 16 35  0 2.84 15.139 9.539 1.004
2025  1 18 16 40  0 2.83 15.217 9.502 1.003
2025  1 18 16 45  0 2.83 15.294 9.499 1.003
2025  1 18 16 50  0 2.83 15.380 9.478 1.003
2025  1 18 16 55  0 2.83 15.449 9.474 1.004
2025  1 18 17  0  0 2.83 15.500 9.474 1.004
2025  1 18 17  5  0 2.83 15.603 9.451 1.004
2025  1 18 17 10  0 2.83 15.689 9.436 1.004
2025  1 18 17 15  0 2.84 15.749 9.405 1.003
2025  1 18 17 20  0 2.84 15.826 9.407 1.004
2025  1 18 17 25  0 2.84 15.877 9.396 1.004
2025  1 18 17 30  0 2.84 15.962 9.381 1.004
2025  1 18 17 35  0 2.83 16.005 9.368 1.003
2025  1 18 17 40  0 2.84 16.082 9.358 1.004
2025  1 18 17 45  0 2.83 16.133 9.353 1.004
2025  1 18 17 50  0 2.83 16.202 9.316 1.003
2025  1 18 17 55  0 2.83 16.236 9.331 1.004
2025  1 18 18  0  0 2.83 16.287 9.318 1.003
2025  1 18 18  5  0 2.83 16.338 9.311 1.003
2025  1 18 18 10  0 2.83 16.389 9.301 1.003
2025  1 18 18 15  0 2.83 16.423 9.306 1.004
2025  1 18 18 20  0 2.83 16.508 9.273 1.003
2025  1 18 18 25  0 2.83 16.525 9.289 1.004
2025  1 18 18 30  0 2.83 16.559 9.285 1.004
2025  1 18 18 35  0 2.83 16.602 9.262 1.004
2025  1 18 18 40  0 2.83 16.619 9.279 1.004
2025  1 18 18 45  0 2.83 16.653 9.264 1.004
2025  1 18 18 50  0 2.83 16.661 9.260 1.003
2025  1 18 18 55  0 2.83 16.704 9.261 1.004
2025  1 18 19  0  0 2.83 16.721 9.258 1.004
2025  1 18 19  5  0 2.83 16.755 9.237 1.003
2025  1 18 19 10  0 2.83 16.772 9.250 1.004
2025  1 18 19 15  0 2.83 16.823 9.236 1.004
2025  1 18 19 20  0 2.83 16.831 9.222 1.003
2025  1 18 19 25  0 2.83 16.831 9.242 1.004
2025  1 18 19 30  0 2.83 16.874 9.234 1.004
2025  1 18 19 35  0 2.83 16.891 9.229 1.004
2025  1 18 19 40  0 2.83 16.925 9.220 1.004
2025  1 18 19 45  0 2.83 16.959 9.214 1.004
2025  1 18 19 50  0 2.83 16.976 9.211 1.004
2025  1 18 19 55  0 2.83 16.993 9.214 1.004
2025  1 18 20  0  0 2.83 17.010 9.207 1.003
2025  1 18 20  5  0 2.83 17.010 9.208 1.003
2025  1 18 20 10  0 2.83 17.035 9.204 1.003
2025  1 18 20 15  0 2.83 17.035 9.206 1.004
2025  1 18 20 20  0 2.83 17.052 9.210 1.004
2025  1 18 20 25  0 2.83 17.052 9.205 1.004
2025  1 18 20 30  0 2.83 17.061 9.206 1.004
2025  1 18 20 35  0 2.83 17.069 9.201 1.003
2025  1 18 20 40  0 2.83 17.052 9.209 1.003
2025  1 18 20 45  0 2.83 17.044 9.209 1.004
2025  1 18 20 50  0 2.83 17.027 9.222 1.004
2025  1 18 20 55  0 2.83 17.001 9.221 1.003
2025  1 18 21  0  0 2.83 16.976 9.245 1.004
2025  1 18 21  5  0 2.83 16.916 9.259 1.004
2025  1 18 21 10  0 2.83 16.891 9.254 1.004
2025  1 18 21 15  0 2.83 16.814 9.279 1.004
2025  1 18 21 20  0 2.83 16.780 9.284 1.004
2025  1 18 21 25  0 2.83 16.729 9.303 1.003
2025  1 18 21 30  0 2.83 16.627 9.329 1.003
2025  1 18 21 35  0 2.83 16.559 9.342 1.004
2025  1 18 21 40  0 2.83 16.457 9.382 1.004
2025  1 18 21 45  0 2.83 16.389 9.370 1.003
2025  1 18 21 50  0 2.83 16.278 9.401 1.004
2025  1 18 21 55  0 2.83 16.193 9.423 1.004
2025  1 18 22  0  0 2.83 16.091 9.428 1.003
2025  1 18 22  5  0 2.84 15.980 9.476 1.005
2025  1 18 22 10  0 2.84 15.903 9.480 1.004
2025  1 18 22 15  0 2.84 15.826 9.486 1.004
2025  1 18 22 20  0 2.83 15.697 9.524 1.004
2025  1 18 22 25  0 2.83 15.603 9.525 1.003
2025  1 18 22 30  0 2.83 15.517 9.560 1.004
2025  1 18 22 35  0 2.83 15.406 9.577 1.004
2025  1 18 22 40  0 2.83 15.303 9.592 1.004
2025  1 18 22 45  0 2.83 15.208 9.610 1.004
2025  1 18 22 50  0 2.84 15.131 9.628 1.004
2025  1 18 22 55  0 2.84 15.002 9.654 1.004
2025  1 18 23  0  0 2.84 14.915 9.664 1.004
2025  1 18 23  5  0 2.84 14.803 9.684 1.004
2025  1 18 23 10  0 2.84 14.700 9.704 1.004
2025  1 18 23 15  0 2.84 14.622 9.732 1.005
2025  1 18 23 20  0 2.83 14.484 9.764 1.005
2025  1 18 23 25  0 2.83 14.406 9.781 1.005
2025  1 18 23 30  0 2.83 14.336 9.787 1.004
2025  1 18 23 35  0 2.84 14.206 9.797 1.003
2025  1 18 23 40  0 2.84 14.128 9.823 1.004
2025  1 18 23 45  0 2.84 14.059 9.836 1.004
2025  1 18 23 50  0 2.84 13.937 9.870 1.004
2025  1 18 23 55  0 2.84 13.850 9.885 1.004
2025  1 19  0  0  0 2.84 13.763 9.904 1.005
2025  1 19  0  5  0 2.84 13.693 9.906 1.004
2025  1 19  0 10  0 2.84 13.579 9.938 1.004
2025  1 19  0 15  0 2.84 13.501 9.961 1.005
2025  1 19  0 20  0 2.83 13.431 9.975 1.005
2025  1 19  0 25  0 2.83 13.352 9.993 1.005
2025  1 19  0 30  0 2.83 13.255 10.014 1.005
2025  1 19  0 35  0 2.84 13.159 10.039 1.005
2025  1 19  0 40  0 2.84 13.097 10.044 1.004
2025  1 19  0 45  0 2.84 13.027 10.052 1.004
2025  1 19  0 50  0 2.84 12.930 10.083 1.005
2025  1 19  0 55  0 2.84 12.869 10.079 1.004
2025  1 19  1  0  0 2.84 12.781 10.109 1.005
2025  1 19  1  5  0 2.84 12.692 10.136 1.005
2025  1 19  1 10  0 2.84 12.631 10.144 1.005
2025  1 19  1 15  0 2.84 12.560 10.161 1.005
