% Tiempo en UTC
% *Espacios sin datos estan marcados con NaN (not a number)
%año  mes dia hora min sec BV(volts) Temp DO Q
%
2025  1 16 15 33  0 2.86 9.105 10.649 0.915
2025  1 16 15 38  0 2.85 9.180 10.637 0.915
2025  1 16 15 43  0 2.85 9.291 10.593 0.915
2025  1 16 15 48  0 2.85 9.356 10.580 0.915
2025  1 16 15 53  0 2.85 9.439 10.559 0.915
2025  1 16 15 58  0 2.85 9.550 10.530 0.915
2025  1 16 16  3  0 2.85 9.660 10.501 0.915
2025  1 16 16  8  0 2.85 9.789 10.454 0.915
2025  1 16 16 13  0 2.85 9.890 10.431 0.915
2025  1 16 16 18  0 2.85 10.036 10.396 0.915
2025  1 16 16 23  0 2.85 10.183 10.357 0.915
2025  1 16 16 28  0 2.85 10.329 10.314 0.915
2025  1 16 16 33  0 2.85 10.447 10.283 0.914
2025  1 16 16 38  0 2.85 10.583 10.248 0.914
2025  1 16 16 43  0 2.85 10.692 10.229 0.914
2025  1 16 16 48  0 2.85 10.810 10.202 0.914
2025  1 16 16 53  0 2.85 10.946 10.161 0.914
2025  1 16 16 58  0 2.85 11.063 10.132 0.914
2025  1 16 17  3  0 2.85 11.198 10.100 0.914
2025  1 16 17  8  0 2.85 11.324 10.086 0.915
2025  1 16 17 13  0 2.85 11.432 10.046 0.914
2025  1 16 17 18  0 2.85 11.548 10.029 0.914
2025  1 16 17 23  0 2.85 11.638 10.015 0.914
2025  1 16 17 28  0 2.85 11.736 9.989 0.914
2025  1 16 17 33  0 2.85 11.825 9.967 0.914
2025  1 16 17 38  0 2.85 11.923 9.943 0.914
2025  1 16 17 43  0 2.85 12.030 9.914 0.914
2025  1 16 17 48  0 2.85 12.084 9.905 0.914
2025  1 16 17 53  0 2.85 12.164 9.887 0.913
2025  1 16 17 58  0 2.85 12.226 9.873 0.913
2025  1 16 18  3  0 2.85 12.279 9.873 0.914
2025  1 16 18  8  0 2.85 12.377 9.850 0.914
2025  1 16 18 13  0 2.85 12.448 9.839 0.914
2025  1 16 18 18  0 2.85 12.554 9.797 0.913
2025  1 16 18 23  0 2.85 12.651 9.769 0.913
2025  1 16 18 28  0 2.85 12.730 9.761 0.914
2025  1 16 18 33  0 2.85 12.819 9.742 0.913
2025  1 16 18 38  0 2.85 12.907 9.724 0.913
2025  1 16 18 43  0 2.85 12.986 9.711 0.913
2025  1 16 18 48  0 2.85 13.065 9.691 0.913
2025  1 16 18 53  0 2.85 13.127 9.678 0.913
2025  1 16 18 58  0 2.85 13.197 9.677 0.913
2025  1 16 19  3  0 2.85 13.232 9.675 0.913
2025  1 16 19  8  0 2.85 13.249 9.672 0.913
2025  1 16 19 13  0 2.84 13.311 9.658 0.913
2025  1 16 19 18  0 2.84 13.337 9.648 0.913
2025  1 16 19 23  0 2.84 13.372 9.670 0.913
2025  1 16 19 28  0 2.84 13.381 9.672 0.913
2025  1 16 19 33  0 2.84 13.407 9.655 0.912
2025  1 16 19 38  0 2.84 13.390 9.671 0.913
2025  1 16 19 43  0 2.84 13.363 9.682 0.913
2025  1 16 19 48  0 2.84 13.320 9.702 0.914
2025  1 16 19 53  0 2.84 13.320 9.687 0.913
2025  1 16 19 58  0 2.84 13.276 9.692 0.913
2025  1 16 20  3  0 2.84 13.241 9.715 0.913
2025  1 16 20  8  0 2.85 13.188 9.722 0.913
2025  1 16 20 13  0 2.85 13.127 9.742 0.913
2025  1 16 20 18  0 2.85 13.083 9.754 0.913
2025  1 16 20 23  0 2.85 13.030 9.760 0.913
2025  1 16 20 28  0 2.85 12.995 9.775 0.913
2025  1 16 20 33  0 2.85 12.907 9.783 0.913
2025  1 16 20 38  0 2.85 12.854 9.804 0.913
2025  1 16 20 43  0 2.85 12.836 9.811 0.914
2025  1 16 20 48  0 2.85 12.792 9.825 0.914
2025  1 16 20 53  0 2.85 12.757 9.829 0.913
2025  1 16 20 58  0 2.85 12.704 9.843 0.913
2025  1 16 21  3  0 2.85 12.642 9.857 0.914
2025  1 16 21  8  0 2.85 12.589 9.862 0.913
2025  1 16 21 13  0 2.85 12.536 9.881 0.913
2025  1 16 21 18  0 2.85 12.465 9.898 0.914
2025  1 16 21 23  0 2.85 12.394 9.907 0.913
2025  1 16 21 28  0 2.85 12.359 9.925 0.914
2025  1 16 21 33  0 2.84 12.297 9.933 0.914
2025  1 16 21 38  0 2.85 12.235 9.950 0.914
2025  1 16 21 43  0 2.85 12.173 9.964 0.914
2025  1 16 21 48  0 2.85 12.128 9.961 0.913
2025  1 16 21 53  0 2.85 12.057 9.980 0.914
