% Tiempo en UTC
% *Espacios sin datos estan marcados con NaN (not a number)
%año  mes dia hora min sec BV(volts) Temp DO Q
%
2024  1 27  4 11  0 3.13 7.013 9.951 0.997
2024  1 27  4 21  0 3.12 7.090 9.948 0.996
2024  1 27  4 31  0 3.12 7.138 9.915 0.997
2024  1 27  4 41  0 3.12 7.244 9.978 0.997
2024  1 27  4 51  0 3.12 7.129 9.922 0.997
2024  1 27  5  1  0 3.13 7.081 9.956 0.997
2024  1 27  5 11  0 3.13 7.052 9.941 0.997
2024  1 27  5 21  0 3.13 7.004 9.956 0.997
2024  1 27  5 31  0 3.13 7.013 9.924 0.997
2024  1 27  5 41  0 3.13 6.984 9.944 0.997
2024  1 27  5 51  0 3.13 7.061 9.965 0.997
2024  1 27  6  1  0 3.12 7.148 9.952 0.997
2024  1 27  6 11  0 3.12 7.301 9.990 0.997
2024  1 27  6 21  0 3.12 7.196 9.932 0.996
2024  1 27  6 31  0 3.12 7.186 9.967 0.997
2024  1 27  6 41  0 3.12 7.388 10.008 0.997
2024  1 27  6 51  0 3.12 7.426 9.970 0.997
2024  1 27  7  1  0 3.12 7.454 9.956 0.997
2024  1 27  7 11  0 3.12 7.454 9.982 0.997
2024  1 27  7 21  0 3.12 7.397 10.010 0.997
2024  1 27  7 31  0 3.12 7.474 10.055 0.997
2024  1 27  7 41  0 3.12 7.483 10.071 0.997
2024  1 27  7 51  0 3.12 7.493 10.048 0.997
2024  1 27  8  1  0 3.12 7.598 10.019 0.996
2024  1 27  8 11  0 3.13 7.731 10.143 0.997
2024  1 27  8 21  0 3.13 7.731 10.078 0.997
2024  1 27  8 31  0 3.13 7.826 10.165 0.997
2024  1 27  8 41  0 3.13 7.854 10.173 0.997
2024  1 27  8 51  0 3.13 7.845 10.195 0.997
2024  1 27  9  1  0 3.13 7.845 10.183 0.997
2024  1 27  9 11  0 3.13 7.797 10.152 0.996
2024  1 27  9 21  0 3.13 7.769 10.147 0.997
2024  1 27  9 31  0 3.13 7.740 10.084 0.996
2024  1 27  9 41  0 3.12 7.721 10.160 0.997
2024  1 27  9 51  0 3.12 7.683 10.118 0.997
2024  1 27 10  1  0 3.13 7.816 10.159 0.997
2024  1 27 10 11  0 3.13 8.044 10.187 0.997
2024  1 27 10 21  0 3.12 8.336 10.303 0.997
2024  1 27 10 31  0 3.13 8.185 10.189 0.997
2024  1 27 10 41  0 3.13 8.053 10.191 0.997
2024  1 27 10 51  0 3.13 7.996 10.220 0.997
2024  1 27 11  1  0 3.12 8.393 10.470 0.998
2024  1 27 11 11  0 3.12 8.543 10.416 0.997
2024  1 27 11 21  0 3.12 8.571 10.402 0.997
2024  1 27 11 31  0 3.12 8.758 10.455 0.997
2024  1 27 11 41  0 3.12 8.823 10.436 0.997
2024  1 27 11 51  0 3.12 8.823 10.449 0.997
2024  1 27 12  1  0 3.12 8.889 10.472 0.997
2024  1 27 12 11  0 3.13 8.935 10.436 0.997
2024  1 27 12 21  0 3.12 8.917 10.418 0.997
2024  1 27 12 31  0 3.12 8.898 10.381 0.997
2024  1 27 12 41  0 3.12 8.879 10.417 0.997
2024  1 27 12 51  0 3.13 8.954 10.422 0.997
2024  1 27 13  1  0 3.13 9.010 10.492 0.998
2024  1 27 13 11  0 3.13 9.196 10.560 0.997
2024  1 27 13 21  0 3.13 9.158 10.399 0.997
2024  1 27 13 31  0 3.13 9.047 10.434 0.997
2024  1 27 13 41  0 3.13 9.019 10.464 0.997
2024  1 27 13 51  0 3.13 9.093 10.498 0.997
2024  1 27 14  1  0 3.13 9.177 10.471 0.997
2024  1 27 14 11  0 3.13 9.047 10.443 0.997
2024  1 27 14 21  0 3.13 9.019 10.416 0.997
2024  1 27 14 31  0 3.13 9.047 10.434 0.997
2024  1 27 14 41  0 3.13 9.196 10.506 0.997
2024  1 27 14 51  0 3.12 9.279 10.581 0.997
2024  1 27 15  1  0 3.12 9.390 10.574 0.998
2024  1 27 15 11  0 3.12 9.251 10.520 0.997
2024  1 27 15 21  0 3.13 9.233 10.473 0.997
2024  1 27 15 31  0 3.13 9.186 10.499 0.997
2024  1 27 15 41  0 3.13 9.158 10.440 0.997
2024  1 27 15 51  0 3.13 9.000 10.430 0.997
2024  1 27 16  1  0 3.13 9.000 10.446 0.997
2024  1 27 16 11  0 3.13 8.982 10.413 0.997
2024  1 27 16 21  0 3.12 8.926 10.371 0.997
2024  1 27 16 31  0 3.12 8.870 10.408 0.997
2024  1 27 16 41  0 3.13 8.973 10.408 0.997
2024  1 27 16 51  0 3.12 8.758 10.335 0.997
2024  1 27 17  1  0 3.12 8.842 10.406 0.997
2024  1 27 17 11  0 3.13 9.056 10.411 0.997
2024  1 27 17 21  0 3.12 8.851 10.363 0.998
2024  1 27 17 31  0 3.12 8.814 10.363 0.997
2024  1 27 17 41  0 3.12 8.805 10.319 0.997
2024  1 27 17 51  0 3.12 8.842 10.357 0.997
2024  1 27 18  1  0 3.12 9.121 10.470 0.997
2024  1 27 18 11  0 3.12 9.223 10.553 0.998
2024  1 27 18 21  0 3.12 9.390 10.530 0.997
2024  1 27 18 31  0 3.12 9.344 10.506 0.998
2024  1 27 18 41  0 3.12 9.344 10.450 0.997
