2024 06 27 11 09 38.16  11.753  03.624  0000.00  00.60  17.04  364.3  009.26  11.642  1009.263  1435.01 
2024 06 27 11 09 38.41  29.508  05.368  0000.02  01.32  16.40  364.3  009.26  30.125  1023.773  1466.03 
2024 06 27 11 09 38.66  29.471  05.395  0000.09  04.23  07.73  364.3  009.26  30.059  1023.719  1466.06 
2024 06 27 11 09 38.91  29.462  05.392  0000.21  05.69  07.77  364.3  009.26  30.052  1023.714  1466.04 
2024 06 27 11 09 39.16  29.503  05.387  0000.29  05.75  07.83  364.3  009.26  30.102  1023.755  1466.09 
2024 06 27 11 09 39.41  29.513  05.383  0000.37  06.06  07.88  364.3  009.26  30.117  1023.768  1466.09 
2024 06 27 11 09 39.66  29.526  05.387  0000.47  06.41  07.90  364.3  009.26  30.128  1023.776  1466.12 
2024 06 27 11 09 39.91  29.520  05.384  0000.53  06.27  07.93  364.3  009.26  30.124  1023.773  1466.10 
2024 06 27 11 09 40.16  29.520  05.369  0000.53  06.04  07.95  364.6  009.26  30.137  1023.785  1466.06 
2024 06 27 11 09 40.41  29.534  05.381  0000.55  06.15  07.94  364.6  009.26  30.142  1023.788  1466.12 
2024 06 27 11 09 40.66  29.529  05.376  0000.57  06.00  07.94  364.6  009.26  30.141  1023.788  1466.10 
2024 06 27 11 09 40.91  29.528  05.380  0000.66  06.05  07.94  364.6  009.26  30.137  1023.785  1466.11 
2024 06 27 11 09 41.16  29.531  05.372  0000.69  06.43  07.94  364.6  009.26  30.147  1023.794  1466.09 
2024 06 27 11 09 41.41  29.520  05.369  0000.74  06.64  07.94  364.6  009.26  30.137  1023.787  1466.06 
2024 06 27 11 09 41.66  29.521  05.364  0000.78  06.41  07.94  364.6  009.26  30.142  1023.792  1466.05 
2024 06 27 11 09 41.91  29.521  05.364  0000.80  06.12  07.94  364.6  009.26  30.142  1023.791  1466.05 
2024 06 27 11 09 42.16  29.521  05.361  0000.79  05.76  07.93  364.6  009.26  30.145  1023.794  1466.04 
2024 06 27 11 09 42.41  29.512  05.351  0000.77  05.91  07.93  364.6  009.26  30.144  1023.794  1466.00 
2024 06 27 11 09 42.66  29.507  05.346  0000.78  06.20  07.93  364.6  009.26  30.143  1023.794  1465.98 
2024 06 27 11 09 42.91  29.503  05.336  0000.80  06.37  07.93  364.6  009.26  30.148  1023.799  1465.94 
2024 06 27 11 09 43.16  29.500  05.333  0000.81  07.22  07.93  327.2  009.26  30.147  1023.799  1465.93 
2024 06 27 11 09 43.41  29.496  05.328  0000.83  06.94  07.93  327.2  009.26  30.146  1023.799  1465.91 
2024 06 27 11 09 43.66  29.495  05.329  0000.83  07.15  07.93  327.2  009.26  30.145  1023.798  1465.91 
2024 06 27 11 09 43.91  29.494  05.327  0000.84  07.25  07.93  327.2  009.26  30.146  1023.798  1465.91 
2024 06 27 11 09 44.16  29.498  05.334  0000.83  06.87  07.92  327.2  009.26  30.144  1023.796  1465.93 
2024 06 27 11 09 44.41  29.492  05.331  0000.86  06.69  07.92  327.2  009.26  30.139  1023.793  1465.91 
2024 06 27 11 09 44.66  29.493  05.332  0000.89  06.72  07.92  327.2  009.26  30.139  1023.793  1465.92 
2024 06 27 11 09 44.91  29.489  05.322  0000.91  06.93  07.92  327.2  009.26  30.144  1023.798  1465.88 
2024 06 27 11 09 45.16  29.490  05.323  0000.95  07.29  07.92  327.2  009.26  30.145  1023.798  1465.89 
2024 06 27 11 09 45.41  29.489  05.324  0001.03  07.07  07.92  327.2  009.26  30.142  1023.797  1465.89 
2024 06 27 11 09 45.66  29.486  05.326  0001.07  07.00  07.92  327.2  009.26  30.137  1023.792  1465.89 
2024 06 27 11 09 45.91  29.487  05.322  0001.07  06.70  07.92  327.2  009.26  30.142  1023.797  1465.88 
2024 06 27 11 09 46.16  29.489  05.320  0001.04  06.45  07.92  318.9  009.26  30.146  1023.800  1465.88 
2024 06 27 11 09 46.41  29.486  05.320  0001.03  06.67  07.92  318.9  009.26  30.142  1023.797  1465.88 
2024 06 27 11 09 46.66  29.486  05.325  0001.05  06.71  07.92  318.9  009.26  30.139  1023.794  1465.89 
2024 06 27 11 09 46.91  29.491  05.324  0001.06  06.38  07.92  318.9  009.26  30.145  1023.799  1465.90 
2024 06 27 11 09 47.16  29.486  05.322  0001.05  06.28  07.92  318.9  009.26  30.141  1023.796  1465.88 
2024 06 27 11 09 47.41  29.489  05.320  0001.05  06.26  07.92  318.9  009.26  30.146  1023.800  1465.88 
2024 06 27 11 09 47.66  29.492  05.320  0001.06  06.56  07.92  318.9  009.26  30.149  1023.803  1465.89 
2024 06 27 11 09 47.91  29.488  05.324  0001.05  06.37  07.92  318.9  009.26  30.141  1023.796  1465.89 
2024 06 27 11 09 48.16  29.487  05.321  0001.06  06.57  07.91  318.9  009.26  30.143  1023.797  1465.88 
2024 06 27 11 09 48.41  29.484  05.319  0001.05  06.55  07.91  318.9  009.26  30.141  1023.796  1465.87 
2024 06 27 11 09 48.66  29.489  05.321  0001.05  06.77  07.91  318.9  009.26  30.145  1023.799  1465.88 
2024 06 27 11 09 48.91  29.489  05.322  0001.04  06.60  07.91  318.9  009.26  30.145  1023.799  1465.89 
2024 06 27 11 09 49.16  29.489  05.320  0001.03  06.51  07.92  316.2  009.26  30.146  1023.800  1465.88 
2024 06 27 11 09 49.41  29.486  05.313  0000.99  06.79  07.91  316.2  009.26  30.150  1023.804  1465.85 
2024 06 27 11 09 49.66  29.485  05.313  0000.93  07.34  07.91  316.2  009.26  30.148  1023.802  1465.85 
2024 06 27 11 09 49.91  29.478  05.312  0000.91  07.18  07.91  316.2  009.26  30.142  1023.797  1465.84 
2024 06 27 11 09 50.16  29.485  05.315  0000.92  07.08  07.91  316.2  009.26  30.146  1023.800  1465.86 
2024 06 27 11 09 50.41  29.486  05.316  0000.93  06.73  07.92  316.2  009.26  30.147  1023.801  1465.86 
2024 06 27 11 09 50.66  29.482  05.313  0000.93  07.02  07.91  316.2  009.26  30.145  1023.800  1465.85 
2024 06 27 11 09 50.91  29.481  05.311  0000.93  06.98  07.91  316.2  009.26  30.145  1023.799  1465.84 
2024 06 27 11 09 51.16  29.482  05.310  0000.95  06.77  07.91  316.2  009.26  30.147  1023.802  1465.84 
2024 06 27 11 09 51.41  29.478  05.310  0000.94  07.13  07.91  316.2  009.26  30.143  1023.799  1465.83 
2024 06 27 11 09 51.66  29.477  05.310  0000.95  06.83  07.91  316.2  009.26  30.142  1023.797  1465.83 
2024 06 27 11 09 51.91  29.476  05.310  0000.97  06.80  07.91  316.2  009.26  30.141  1023.797  1465.83 
2024 06 27 11 09 52.16  29.477  05.309  0000.97  06.66  07.92  314.8  009.26  30.143  1023.798  1465.83 
2024 06 27 11 09 52.41  29.482  05.308  0000.97  06.70  07.92  314.8  009.26  30.148  1023.803  1465.83 
2024 06 27 11 09 52.66  29.480  05.309  0000.96  06.41  07.92  314.8  009.26  30.146  1023.801  1465.83 
2024 06 27 11 09 52.91  29.482  05.309  0000.97  06.55  07.92  314.8  009.26  30.149  1023.803  1465.84 
2024 06 27 11 09 53.16  29.480  05.310  0000.97  06.38  07.92  314.8  009.26  30.145  1023.800  1465.84 
2024 06 27 11 09 53.41  29.480  05.308  0000.95  07.12  07.92  314.8  009.26  30.146  1023.801  1465.83 
2024 06 27 11 09 53.66  29.483  05.311  0000.96  07.40  07.92  314.8  009.26  30.148  1023.802  1465.84 
2024 06 27 11 09 53.91  29.482  05.311  0000.97  06.86  07.92  314.8  009.26  30.146  1023.800  1465.84 
2024 06 27 11 09 54.16  29.482  05.310  0000.96  06.74  07.91  314.8  009.26  30.147  1023.801  1465.84 
2024 06 27 11 09 54.41  29.482  05.309  0000.94  06.62  07.92  314.8  009.26  30.148  1023.803  1465.84 
2024 06 27 11 09 54.66  29.482  05.306  0000.91  06.67  07.92  314.8  009.26  30.151  1023.805  1465.82 
2024 06 27 11 09 54.91  29.479  05.308  0000.86  06.63  07.92  314.8  009.26  30.146  1023.800  1465.83 
2024 06 27 11 09 55.16  29.474  05.307  0000.83  06.58  07.92  313.8  009.26  30.142  1023.797  1465.82 
2024 06 27 11 09 55.41  29.479  05.308  0000.89  06.98  07.92  313.8  009.26  30.146  1023.800  1465.83 
2024 06 27 11 09 55.66  29.482  05.307  0000.97  06.79  07.92  313.8  009.26  30.149  1023.804  1465.83 
2024 06 27 11 09 55.91  29.478  05.307  0000.98  06.67  07.92  313.8  009.26  30.145  1023.801  1465.83 
2024 06 27 11 09 56.16  29.483  05.308  0000.96  06.81  07.92  313.8  009.26  30.151  1023.805  1465.83 
2024 06 27 11 09 56.41  29.482  05.311  0000.95  06.46  07.92  313.8  009.26  30.147  1023.802  1465.84 
2024 06 27 11 09 56.66  29.482  05.310  0000.95  08.19  07.92  313.8  009.26  30.147  1023.802  1465.84 
2024 06 27 11 09 56.91  29.483  05.310  0000.97  07.43  07.92  313.8  009.26  30.149  1023.803  1465.84 
2024 06 27 11 09 57.16  29.480  05.311  0000.98  06.79  07.92  313.8  009.26  30.144  1023.799  1465.84 
2024 06 27 11 09 57.41  29.481  05.310  0000.97  06.55  07.92  313.8  009.26  30.146  1023.801  1465.84 
2024 06 27 11 09 57.66  29.483  05.309  0000.96  06.39  07.92  313.8  009.26  30.149  1023.804  1465.84 
2024 06 27 11 09 57.91  29.482  05.309  0000.98  06.60  07.92  313.8  009.26  30.149  1023.803  1465.84 
2024 06 27 11 09 58.16  29.483  05.310  0000.97  06.79  07.92  313.6  009.26  30.148  1023.803  1465.84 
2024 06 27 11 09 58.41  29.486  05.312  0000.96  06.83  07.92  313.6  009.26  30.149  1023.803  1465.85 
2024 06 27 11 09 58.66  29.484  05.310  0000.96  06.67  07.92  313.6  009.29  30.149  1023.803  1465.84 
