2024 06 26 12 00 58.93  21.583  02.188  0000.04  00.57  05.97  355.2  009.26  23.556  1018.807  1443.97 
2024 06 26 12 00 59.18  25.701  02.165  0000.03  00.57  07.08  355.2  009.26  28.544  1022.793  1450.36 
2024 06 26 12 00 59.43  25.837  02.289  0000.11  03.68  08.22  355.2  009.26  28.597  1022.828  1450.99 
2024 06 26 12 00 59.68  26.148  02.740  0000.15  05.17  08.33  355.2  009.29  28.569  1022.775  1452.94 
2024 06 26 12 00 59.93  26.405  02.898  0000.24  05.93  08.31  355.2  009.26  28.737  1022.898  1453.84 
2024 06 26 12 01 00.18  26.443  02.916  0000.31  06.50  08.34  355.2  009.26  28.766  1022.920  1453.96 
2024 06 26 12 01 00.43  26.505  02.972  0000.37  06.71  08.35  355.2  009.26  28.790  1022.935  1454.23 
2024 06 26 12 01 00.68  26.529  02.994  0000.39  06.75  08.33  355.2  009.23  28.800  1022.942  1454.34 
2024 06 26 12 01 00.93  26.549  03.001  0000.42  06.74  08.33  355.2  009.26  28.817  1022.955  1454.40 
2024 06 26 12 01 01.18  26.552  03.002  0000.41  06.59  08.32  355.2  009.26  28.820  1022.957  1454.40 
2024 06 26 12 01 01.43  26.564  03.018  0000.46  06.60  08.32  355.2  009.23  28.819  1022.955  1454.47 
2024 06 26 12 01 01.68  26.582  03.056  0000.46  06.39  08.32  355.2  009.26  28.807  1022.943  1454.62 
2024 06 26 12 01 01.93  26.589  03.040  0000.48  06.72  08.32  362.9  009.26  28.829  1022.962  1454.58 
2024 06 26 12 01 02.18  26.591  03.033  0000.51  07.00  08.31  362.9  009.26  28.838  1022.970  1454.56 
2024 06 26 12 01 02.43  26.594  03.014  0000.49  07.41  08.31  362.9  009.26  28.859  1022.988  1454.51 
2024 06 26 12 01 02.68  26.610  03.028  0000.53  07.42  08.31  362.9  009.26  28.865  1022.992  1454.58 
2024 06 26 12 01 02.93  26.630  03.043  0000.55  06.99  08.30  362.9  009.26  28.876  1022.999  1454.66 
2024 06 26 12 01 03.18  26.629  03.044  0000.57  07.10  08.30  362.9  009.26  28.874  1022.997  1454.66 
2024 06 26 12 01 03.43  26.629  03.055  0000.56  06.88  08.30  362.9  009.26  28.863  1022.988  1454.69 
2024 06 26 12 01 03.68  26.637  03.063  0000.57  07.13  08.30  362.9  009.26  28.866  1022.990  1454.73 
2024 06 26 12 01 03.93  26.646  03.067  0000.55  07.11  08.29  362.9  009.26  28.872  1022.995  1454.76 
2024 06 26 12 01 04.18  26.658  03.071  0000.57  06.74  08.29  362.9  009.23  28.884  1023.003  1454.79 
2024 06 26 12 01 04.43  26.659  03.075  0000.56  06.41  08.29  362.9  009.26  28.882  1023.002  1454.80 
2024 06 26 12 01 04.68  26.675  03.106  0000.55  06.61  08.29  362.9  009.26  28.873  1022.992  1454.93 
2024 06 26 12 01 04.93  26.682  03.127  0000.57  06.55  08.29  354.5  009.26  28.863  1022.983  1455.00 
2024 06 26 12 01 05.18  26.677  03.137  0000.57  06.82  08.29  354.5  009.26  28.847  1022.969  1455.03 
2024 06 26 12 01 05.43  26.672  03.134  0000.56  06.81  08.28  354.5  009.26  28.844  1022.967  1455.01 
2024 06 26 12 01 05.68  26.681  03.132  0000.54  06.74  08.28  354.5  009.26  28.856  1022.977  1455.02 
2024 06 26 12 01 05.93  26.686  03.135  0000.56  07.38  08.28  354.5  009.26  28.860  1022.980  1455.04 
2024 06 26 12 01 06.18  26.686  03.136  0000.56  06.50  08.28  354.5  009.26  28.860  1022.979  1455.04 
2024 06 26 12 01 06.43  26.686  03.137  0000.56  06.01  08.28  354.5  009.26  28.859  1022.978  1455.04 
2024 06 26 12 01 06.68  26.685  03.126  0000.56  06.44  08.28  354.5  009.26  28.867  1022.986  1455.00 
2024 06 26 12 01 06.93  26.684  03.105  0000.55  06.91  08.27  354.5  009.26  28.885  1023.001  1454.94 
2024 06 26 12 01 07.18  26.686  03.109  0000.56  06.66  08.27  354.5  009.26  28.884  1023.000  1454.95 
2024 06 26 12 01 07.43  26.686  03.109  0000.55  06.69  08.27  354.5  009.26  28.883  1023.000  1454.95 
2024 06 26 12 01 07.68  26.685  03.107  0000.55  06.55  08.27  354.5  009.26  28.884  1023.001  1454.95 
2024 06 26 12 01 07.93  26.683  03.107  0000.54  06.35  08.27  351.6  009.26  28.881  1022.999  1454.94 
2024 06 26 12 01 08.18  26.681  03.101  0000.55  06.65  08.27  351.6  009.26  28.884  1023.001  1454.92 
2024 06 26 12 01 08.43  26.681  03.089  0000.55  07.50  08.27  351.6  009.26  28.895  1023.011  1454.88 
2024 06 26 12 01 08.68  26.676  03.085  0000.55  07.26  08.27  351.6  009.26  28.893  1023.010  1454.86 
2024 06 26 12 01 08.93  26.665  03.071  0000.57  07.21  08.27  351.6  009.26  28.892  1023.010  1454.80 
2024 06 26 12 01 09.18  26.664  03.074  0000.58  07.29  08.26  351.6  009.26  28.888  1023.007  1454.81 
2024 06 26 12 01 09.43  26.665  03.067  0000.57  07.05  08.26  351.6  009.26  28.896  1023.013  1454.79 
2024 06 26 12 01 09.68  26.662  03.065  0000.57  07.37  08.26  351.6  009.26  28.894  1023.012  1454.78 
2024 06 26 12 01 09.93  26.666  03.067  0000.55  07.92  08.26  351.6  009.26  28.897  1023.014  1454.79 
2024 06 26 12 01 10.18  26.663  03.067  0000.55  07.38  08.26  351.6  009.26  28.894  1023.011  1454.78 
2024 06 26 12 01 10.43  26.667  03.070  0000.54  06.91  08.26  351.6  009.26  28.896  1023.013  1454.80 
2024 06 26 12 01 10.68  26.669  03.082  0000.56  06.76  08.26  351.6  009.26  28.887  1023.005  1454.84 
2024 06 26 12 01 10.93  26.666  03.076  0000.55  06.97  08.26  350.3  009.26  28.888  1023.006  1454.82 
2024 06 26 12 01 11.18  26.671  03.091  0000.56  07.11  08.26  350.3  009.26  28.881  1023.000  1454.87 
2024 06 26 12 01 11.43  26.680  03.083  0000.55  06.66  08.25  350.3  009.26  28.899  1023.015  1454.86 
2024 06 26 12 01 11.68  26.679  03.091  0000.54  06.79  08.25  350.3  009.26  28.891  1023.008  1454.88 
2024 06 26 12 01 11.93  26.694  03.107  0000.58  07.02  08.25  350.3  009.26  28.895  1023.010  1454.96 
2024 06 26 12 01 12.18  26.704  03.109  0000.53  07.23  08.25  350.3  009.26  28.904  1023.016  1454.98 
2024 06 26 12 01 12.43  26.701  03.113  0000.58  08.20  08.25  350.3  009.26  28.897  1023.011  1454.99 
2024 06 26 12 01 12.68  26.697  03.112  0000.57  08.13  08.25  350.3  009.26  28.893  1023.008  1454.98 
2024 06 26 12 01 12.93  26.698  03.116  0000.56  06.98  08.25  350.3  009.26  28.891  1023.006  1454.99 
2024 06 26 12 01 13.18  26.696  03.118  0000.53  06.67  08.25  350.3  009.26  28.887  1023.002  1454.99 
2024 06 26 12 01 13.43  26.702  03.116  0000.53  06.68  08.25  350.3  009.26  28.897  1023.010  1455.00 
2024 06 26 12 01 13.68  26.705  03.119  0000.55  06.68  08.25  350.3  009.26  28.896  1023.010  1455.01 
2024 06 26 12 01 13.93  26.707  03.117  0000.55  06.86  08.25  349.1  009.26  28.901  1023.014  1455.01 
2024 06 26 12 01 14.18  26.705  03.113  0000.54  07.49  08.25  349.1  009.26  28.902  1023.014  1454.99 
2024 06 26 12 01 14.43  26.704  03.112  0000.53  07.28  08.25  349.1  009.26  28.902  1023.015  1454.99 
2024 06 26 12 01 14.68  26.705  03.116  0000.53  06.97  08.24  349.1  009.26  28.899  1023.012  1455.00 
2024 06 26 12 01 14.93  26.708  03.125  0000.56  06.91  08.24  349.1  009.26  28.896  1023.009  1455.04 
2024 06 26 12 01 15.18  26.709  03.119  0000.59  07.09  08.24  349.1  009.26  28.902  1023.015  1455.02 
2024 06 26 12 01 15.43  26.708  03.123  0000.57  07.34  08.24  349.1  009.26  28.896  1023.010  1455.03 
2024 06 26 12 01 15.68  26.707  03.118  0000.58  06.98  08.24  349.1  009.26  28.900  1023.013  1455.01 
2024 06 26 12 01 15.93  26.708  03.109  0000.56  06.57  08.24  349.1  009.26  28.909  1023.021  1454.98 
2024 06 26 12 01 16.18  26.713  03.113  0000.57  06.33  08.24  349.1  009.26  28.912  1023.023  1455.01 
2024 06 26 12 01 16.43  26.714  03.114  0000.54  06.46  08.24  349.1  009.26  28.912  1023.023  1455.01 
2024 06 26 12 01 16.68  26.716  03.122  0000.53  06.55  08.24  349.1  009.26  28.908  1023.019  1455.04 
2024 06 26 12 01 16.93  26.717  03.127  0000.54  06.69  08.24  348.5  009.26  28.904  1023.015  1455.06 
2024 06 26 12 01 17.18  26.718  03.123  0000.55  06.54  08.24  348.5  009.26  28.909  1023.020  1455.04 
2024 06 26 12 01 17.43  26.720  03.128  0000.54  06.67  08.24  348.5  009.26  28.907  1023.017  1455.07 
2024 06 26 12 01 17.68  26.720  03.127  0000.53  06.34  08.24  348.5  009.26  28.908  1023.018  1455.06 
2024 06 26 12 01 17.93  26.716  03.123  0000.53  07.44  08.24  348.5  009.26  28.906  1023.017  1455.04 
2024 06 26 12 01 18.18  26.705  03.109  0000.55  07.17  08.23  348.5  009.26  28.906  1023.018  1454.98 
2024 06 26 12 01 18.43  26.704  03.104  0000.59  07.03  08.23  348.5  009.26  28.909  1023.021  1454.97 
2024 06 26 12 01 18.68  26.705  03.110  0000.55  06.73  08.23  348.5  009.26  28.904  1023.016  1454.99 
2024 06 26 12 01 18.93  26.699  03.104  0000.53  06.72  08.23  348.5  009.26  28.904  1023.017  1454.95 
2024 06 26 12 01 19.18  26.697  03.101  0000.54  06.62  08.23  348.5  009.26  28.904  1023.017  1454.94 
2024 06 26 12 01 19.43  26.689  03.092  0000.55  06.59  08.23  348.5  009.26  28.902  1023.016  1454.90 
2024 06 26 12 01 19.68  26.674  03.065  0000.55  06.60  08.23  348.5  009.26  28.909  1023.024  1454.79 
2024 06 26 12 01 19.93  26.670  03.074  0000.57  06.52  08.23  348.0  009.26  28.895  1023.012  1454.82 
2024 06 26 12 01 20.18  26.670  03.074  0000.54  06.47  08.23  348.0  009.26  28.896  1023.013  1454.82 
2024 06 26 12 01 20.43  26.668  03.052  0000.55  06.47  08.23  348.0  009.26  28.912  1023.028  1454.74 
2024 06 26 12 01 20.68  26.667  03.058  0000.54  06.94  08.23  348.0  009.26  28.907  1023.023  1454.76 
2024 06 26 12 01 20.93  26.667  03.065  0000.55  06.63  08.23  348.0  009.26  28.900  1023.017  1454.78 
2024 06 26 12 01 21.18  26.668  03.074  0000.55  06.76  08.23  348.0  009.26  28.893  1023.011  1454.81 
2024 06 26 12 01 21.43  26.670  03.079  0000.56  06.63  08.23  348.0  009.26  28.890  1023.008  1454.83 
2024 06 26 12 01 21.68  26.668  03.088  0000.57  06.85  08.23  348.0  009.26  28.880  1022.999  1454.86 
2024 06 26 12 01 21.93  26.666  03.079  0000.54  06.67  08.22  348.0  009.26  28.885  1023.004  1454.83 
2024 06 26 12 01 22.18  26.665  03.078  0000.57  07.01  08.22  348.0  009.23  28.886  1023.004  1454.82 
2024 06 26 12 01 22.43  26.666  03.084  0000.53  06.58  08.22  348.0  009.26  28.881  1023.000  1454.84 
2024 06 26 12 01 22.68  26.669  03.084  0000.56  06.37  08.22  348.0  009.26  28.885  1023.004  1454.84 
2024 06 26 12 01 22.93  26.670  03.088  0000.55  06.47  08.22  347.6  009.26  28.882  1023.001  1454.86 
2024 06 26 12 01 23.18  26.670  03.088  0000.57  06.41  08.22  347.6  009.26  28.883  1023.002  1454.86 
2024 06 26 12 01 23.43  26.670  03.088  0000.54  06.45  08.22  347.6  009.26  28.884  1023.002  1454.86 
2024 06 26 12 01 23.68  26.675  03.088  0000.56  06.67  08.22  347.6  009.26  28.889  1023.006  1454.87 
2024 06 26 12 01 23.93  26.678  03.093  0000.57  06.74  08.22  347.6  009.26  28.888  1023.005  1454.89 
2024 06 26 12 01 24.18  26.675  03.087  0000.58  06.51  08.22  347.6  009.26  28.890  1023.007  1454.87 
2024 06 26 12 01 24.43  26.678  03.087  0000.56  06.51  08.22  347.6  009.26  28.893  1023.010  1454.87 
2024 06 26 12 01 24.68  26.680  03.096  0000.59  06.83  08.22  347.6  009.26  28.887  1023.004  1454.90 
2024 06 26 12 01 24.93  26.678  03.095  0000.57  06.69  08.22  347.6  009.26  28.887  1023.004  1454.89 
2024 06 26 12 01 25.18  26.673  03.088  0000.57  06.59  08.22  347.6  009.26  28.887  1023.005  1454.87 
2024 06 26 12 01 25.43  26.670  03.085  0000.53  06.45  08.22  347.6  009.26  28.885  1023.003  1454.85 
2024 06 26 12 01 25.68  26.670  03.087  0000.53  06.25  08.22  347.6  009.26  28.883  1023.001  1454.86 
2024 06 26 12 01 25.93  26.673  03.087  0000.53  06.45  08.22  347.6  009.26  28.888  1023.006  1454.86 
2024 06 26 12 01 26.18  26.697  03.118  0000.55  06.41  08.22  347.6  009.26  28.888  1023.003  1455.00 
2024 06 26 12 01 26.43  26.700  03.118  0000.57  06.94  08.22  347.6  009.26  28.892  1023.006  1455.00 
2024 06 26 12 01 26.68  26.685  03.087  0000.56  07.06  08.22  347.6  009.26  28.903  1023.017  1454.88 
2024 06 26 12 01 26.93  26.686  03.090  0000.55  06.72  08.22  347.6  009.26  28.901  1023.016  1454.89 
2024 06 26 12 01 27.18  26.684  03.094  0000.54  06.47  08.22  347.6  009.26  28.894  1023.010  1454.90 
2024 06 26 12 01 27.43  26.689  03.099  0000.55  06.34  08.21  347.6  009.26  28.897  1023.012  1454.92 
2024 06 26 12 01 27.68  26.700  03.102  0000.56  06.63  08.21  347.6  009.26  28.906  1023.018  1454.95 
2024 06 26 12 01 27.93  26.699  03.099  0000.56  06.70  08.21  347.6  009.26  28.908  1023.020  1454.94 
2024 06 26 12 01 28.18  26.690  03.088  0000.57  06.44  08.21  347.6  009.23  28.907  1023.020  1454.89 
2024 06 26 12 01 28.43  26.695  03.093  0000.53  06.27  08.21  347.6  009.26  28.908  1023.021  1454.91 
2024 06 26 12 01 28.68  26.707  03.099  0000.52  06.53  08.21  347.6  009.26  28.917  1023.028  1454.95 
2024 06 26 12 01 28.93  26.705  03.108  0000.52  06.68  08.21  347.5  009.26  28.907  1023.019  1454.98 
2024 06 26 12 01 29.18  26.676  03.095  0000.56  06.56  08.21  347.5  009.26  28.884  1023.001  1454.89 
2024 06 26 12 01 29.43  26.673  03.056  0000.56  06.64  08.21  347.5  009.26  28.915  1023.030  1454.76 
2024 06 26 12 01 29.68  26.684  03.101  0000.57  08.60  08.21  347.5  009.26  28.888  1023.005  1454.92 
2024 06 26 12 01 29.93  26.694  03.111  0000.55  07.95  08.21  347.5  009.26  28.891  1023.006  1454.97 
2024 06 26 12 01 30.18  26.690  03.098  0000.56  07.08  08.21  347.5  009.26  28.898  1023.013  1454.92 
2024 06 26 12 01 30.43  26.682  03.080  0000.56  06.54  08.21  347.5  009.26  28.905  1023.020  1454.85 
2024 06 26 12 01 30.68  26.674  03.074  0000.57  06.88  08.21  347.5  009.26  28.901  1023.017  1454.82 
2024 06 26 12 01 30.93  26.673  03.078  0000.57  06.64  08.21  347.5  009.26  28.896  1023.013  1454.84 
2024 06 26 12 01 31.18  26.673  03.076  0000.55  06.83  08.21  347.5  009.26  28.897  1023.013  1454.83 
2024 06 26 12 01 31.43  26.670  03.068  0000.56  06.90  08.21  347.5  009.26  28.902  1023.018  1454.80 
2024 06 26 12 01 31.68  26.666  03.070  0000.55  06.98  08.21  347.5  009.26  28.895  1023.013  1454.80 
2024 06 26 12 01 31.93  26.661  03.064  0000.53  06.64  08.21  347.5  009.26  28.893  1023.011  1454.77 
2024 06 26 12 01 32.18  26.657  03.055  0000.56  06.48  08.21  347.5  009.26  28.897  1023.015  1454.74 
2024 06 26 12 01 32.43  26.652  03.062  0000.54  06.54  08.21  347.5  009.26  28.885  1023.005  1454.75 
2024 06 26 12 01 32.68  26.655  03.056  0000.58  06.60  08.21  347.5  009.26  28.894  1023.013  1454.74 
